   0%|          | 0/3 [00:00<?, ?it/s] Average Metric: 0.00 / 1 (0.0%):   0%|          | 0/3 [00:15<?, ?it/s] Average Metric: 0.00 / 1 (0.0%):  33%|███▎      | 1/3 [00:15<00:30, 15.17s/it] Average Metric: 0.00 / 2 (0.0%):  33%|███▎      | 1/3 [00:15<00:30, 15.17s/it] Average Metric: 0.00 / 2 (0.0%):  67%|██████▋   | 2/3 [00:15<00:06,  6.45s/it] Average Metric: 0.50 / 3 (16.7%):  67%|██████▋   | 2/3 [00:16<00:06,  6.45s/it] Average Metric: 0.50 / 3 (16.7%): 100%|██████████| 3/3 [00:16<00:00,  3.85s/it] Average Metric: 0.50 / 3 (16.7%): 100%|██████████| 3/3 [00:16<00:00,  5.42s/it]
    board = Field(annotation=str required=True json_schema_extra={'__dspy_field_type': 'input', 'prefix': 'Board:', 'desc': '${board}'})
    reasoning = Field(annotation=str required=True json_schema_extra={'prefix': "Reasoning: Let's think step by step in order to", 'desc': '${reasoning}', '__dspy_field_type': 'output'})
    action = Field(annotation=Literal['fold', 'check', 'call', 'raise', 'all_in'] required=True json_schema_extra={'__dspy_field_type': 'output', 'prefix': 'Action:', 'desc': '${action}'})
))
flop_module.predict = Predict(StringSignature(personality, hole_cards, street, board -> reasoning, action
    instructions='Review the folling Poker Hand and determine the best action.'
    personality = Field(annotation=str required=True json_schema_extra={'__dspy_field_type': 'input', 'prefix': 'Personality:', 'desc': '${personality}'})
    hole_cards = Field(annotation=str required=True json_schema_extra={'__dspy_field_type': 'input', 'prefix': 'Hole Cards:', 'desc': '${hole_cards}'})
    street = Field(annotation=str required=True json_schema_extra={'__dspy_field_type': 'input', 'prefix': 'Street:', 'desc': '${street}'})
    board = Field(annotation=str required=True json_schema_extra={'__dspy_field_type': 'input', 'prefix': 'Board:', 'desc': '${board}'})
    reasoning = Field(annotation=str required=True json_schema_extra={'prefix': "Reasoning: Let's think step by step in order to", 'desc': '${reasoning}', '__dspy_field_type': 'output'})
    action = Field(annotation=Literal['fold', 'check', 'call', 'raise', 'all_in'] required=True json_schema_extra={'__dspy_field_type': 'output', 'prefix': 'Action:', 'desc': '${action}'})
))
turn_module.predict = Predict(StringSignature(personality, hole_cards, street, board -> reasoning, action
    instructions='Review the folling Poker Hand and determine the best action.'
    personality = Field(annotation=str required=True json_schema_extra={'__dspy_field_type': 'input', 'prefix': 'Personality:', 'desc': '${personality}'})
    hole_cards = Field(annotation=str required=True json_schema_extra={'__dspy_field_type': 'input', 'prefix': 'Hole Cards:', 'desc': '${hole_cards}'})
    street = Field(annotation=str required=True json_schema_extra={'__dspy_field_type': 'input', 'prefix': 'Street:', 'desc': '${street}'})
    board = Field(annotation=str required=True json_schema_extra={'__dspy_field_type': 'input', 'prefix': 'Board:', 'desc': '${board}'})
    reasoning = Field(annotation=str required=True json_schema_extra={'prefix': "Reasoning: Let's think step by step in order to", 'desc': '${reasoning}', '__dspy_field_type': 'output'})
    action = Field(annotation=Literal['fold', 'check', 'call', 'raise', 'all_in'] required=True json_schema_extra={'__dspy_field_type': 'output', 'prefix': 'Action:', 'desc': '${action}'})
))
river_module.predict = Predict(StringSignature(personality, hole_cards, street, board -> reasoning, action
    instructions='python\n# Task: Determine the Best Action in a Poker Hand\n\n# Input Format:\n# - personality: A string representing the player\'s personality, e.g., "twenty_five_percent"\n# - hole_cards: A tuple of two cards representing the player\'s hole cards, e.g., ("5s", "Jc")\n# - board: A tuple of five cards representing the community cards, e.g., ("Kc", "9h", "Ks", "9s", "8s")\n# - street: A string representing the current street, e.g., "River"\n\n# Task Description:\n# The task is to determine the best action for a player in a poker hand based on their personality, hole cards, the board, and the current street.\n\n# Domain-Specific Factual Information:\n# - In poker, a player\'s personality can be represented by their bankroll-to-stake ratio, with lower ratios indicating tighter play and higher ratios indicating looser play.\n# - A player\'s hole cards are their private cards, and the board are the community cards that all players can see.\n# - The street represents the current stage of the hand, with the River being the final street.\n# - In poker, a player\'s goal is to maximize their winnings while minimizing their losses.\n\n# Generalizable Strategy:\n# - The assistant should consider the player\'s personality and adjust their strategy accordingly.\n# - The assistant should evaluate the player\'s hole cards and the board to determine the strength of their hand.\n# - The assistant should consider the current street and the potential outcomes of different actions.\n\n# Task Objective:\n# The task objective is to determine the best action for the player based on their personality, hole cards, the board, and the current street.\n\n# Evaluation Criteria:\n# - The assistant\'s response should be based on a clear and logical reasoning process.\n# - The assistant\'s response should take into account the player\'s personality and the strength of their hand.\n# - The assistant\'s response should be consistent with the generalizable strategy outlined above.\n\n# Example Inputs and Outputs:\n# Example 1:\n# Input:\n# personality: "twenty_five_percent"\n# hole_cards: ("5s", "Jc")\n# board: ("Kc", "9h", "Ks", "9s", "8s")\n# street: "River"\n# Output:\n# action: "fold"\n\n# Example 2:\n# Input:\n# personality: "twenty_five_percent"\n# hole_cards: ("Jh", "Qs")\n# board: ("9h", "4h", "5s", "6d", "As")\n# street: "River"\n# Output:\n# action: "fold"\n\n# Example 3:\n# Input:\n# personality: "twenty_five_percent"\n# hole_cards: ("Ac", "Kh")\n# board: ("Td", "7h", "9c", "Qd", "6c")\n# street: "River"\n# Output:\n# action: "fold"\n\n# Task Instruction:\n# Determine the best action for the player based on their personality, hole cards, the board, and the current street.\n# Consider the player\'s personality and adjust their strategy accordingly.\n# Evaluate the player\'s hole cards and the board to determine the strength of their hand.\n# Consider the current street and the potential outcomes of different actions.\n# Provide a clear and logical reasoning process for your response.\n# Take into account the player\'s personality and the strength of their hand.\n# Be consistent with the generalizable strategy outlined above.'
    personality = Field(annotation=str required=True json_schema_extra={'__dspy_field_type': 'input', 'prefix': 'Personality:', 'desc': '${personality}'})
    hole_cards = Field(annotation=str required=True json_schema_extra={'__dspy_field_type': 'input', 'prefix': 'Hole Cards:', 'desc': '${hole_cards}'})
    street = Field(annotation=str required=True json_schema_extra={'__dspy_field_type': 'input', 'prefix': 'Street:', 'desc': '${street}'})
    board = Field(annotation=str required=True json_schema_extra={'__dspy_field_type': 'input', 'prefix': 'Board:', 'desc': '${board}'})
    reasoning = Field(annotation=str required=True json_schema_extra={'prefix': "Reasoning: Let's think step by step in order to", 'desc': '${reasoning}', '__dspy_field_type': 'output'})
    action = Field(annotation=Literal['fold', 'check', 'call', 'raise', 'all_in'] required=True json_schema_extra={'__dspy_field_type': 'output', 'prefix': 'Action:', 'desc': '${action}'})
)), preflop_module.predict = Predict(StringSignature(personality, hole_cards, street, board -> reasoning, action
    instructions="python\n# Task Instruction\n\n## Task Description\nThe task is to determine the best action for a given Poker Hand. The inputs will include the player's personality, their hole cards, the current state of the board, and the current street. The assistant should provide a clear and concise reasoning for the recommended action, taking into account the player's personality, the strength of their hole cards, and the current state of the board.\n\n## Input Format\nThe inputs will be in the following format:\n- personality: A string representing the player's personality, with possible values being 'tight', 'aggressive', or a percentage value (e.g., '25%').\n- hole_cards: A tuple of two strings representing the player's hole cards, with each string being a card rank and suit (e.g., '6s', 'Kh').\n- board: A tuple of strings representing the current state of the board, with each string being a card rank and suit (e.g., 'Ks', '7s', '4s').\n- street: A string representing the current street, with possible values being 'Preflop', 'Flop', 'Turn', or 'River'.\n\n## Task Requirements\nThe assistant should provide a clear and concise reasoning for the recommended action, taking into account the player's personality, the strength of their hole cards, and the current state of the board. The recommended action should be one of the following: 'check', 'call', 'raise', or 'fold'.\n\n## Domain-Specific Factual Information\n- In Poker, the strength of a hand is determined by the ranking of the cards, with higher-ranking cards being stronger.\n- A 'tight' player is someone who plays fewer hands, while an 'aggressive' player is someone who plays more hands and bets more frequently.\n- The 'Preflop' stage is the initial stage of the hand, before the first round of betting.\n- The 'Flop' stage is the first round of community cards dealt after the 'Preflop' stage.\n- The 'Turn' stage is the fourth round of community cards dealt after the 'Flop' stage.\n- The 'River' stage is the final round of community cards dealt after the 'Turn' stage.\n- A 'set' is a hand with three or more cards of the same rank.\n- A 'draw' is a hand that has a chance to improve with the next community card.\n- A 'weak' hand is a hand that is unlikely to win, while a 'strong' hand is a hand that is likely to win.\n- A 'dominant' hand is a hand that is significantly stronger than the other hand.\n- A 'dominated' hand is a hand that is significantly weaker than the other hand.\n\n## Generalizable Strategy\nThe assistant should use a decision tree or a similar algorithm to determine the best action based on the inputs. The decision tree should take into account the player's personality, the strength of their hole cards, and the current state of the board. The assistant should also consider the possibility of the opponent having a strong hand and adjust the recommended action accordingly.\n\n## Evaluation Criteria\nThe assistant's responses will be evaluated based on the accuracy of the recommended action and the clarity of the reasoning provided. The assistant's responses should be concise and easy to understand, and should take into account the player's personality and the current state of the board.\n\n## Additional Requirements\n- The assistant should consider the player's image and adjust the recommended action accordingly. For example, a tight player should not be recommended to play too many hands, while an aggressive player should be recommended to play more hands.\n- The assistant should consider the opponent's betting pattern and adjust the recommended action accordingly. For example, if the opponent is betting aggressively, the assistant should recommend folding or checking.\n- The assistant should consider the current street and adjust the recommended action accordingly. For example, in the preflop stage, the assistant should recommend playing more tight, while in the flop stage, the assistant should recommend playing more aggressively.\n\n## Example Inputs and Outputs\nThe following are examples of different task inputs provided to the assistant along with the assistant's response for each of them, and some feedback on how the assistant's response could be better:\n```python\n# Example 1\n## Inputs\n### personality\ntwenty_five_percent\n\n### hole_cards\n(8c, Ac)\n\n### board\n()\n\n### street\nPreflop\n\n## Generated Outputs\n### reasoning\nAs a 25% player, I should be playing relatively tight, but since it's preflop, I'll consider playing a bit more aggressively. With hole cards 8c and Ac, I have a decent chance of improving my hand, but it's not a strong starting hand. Given the board is empty, I'll play it safe and check to see how the other players react.\n\n### action\ncheck\n\n## Feedback\nYou made the incorrect 'check' action for this hand and board. The correct action is 'call'. Think about how you could have reasoned to make the correct decision with you hand and the board cards.\n\n\n\n# Example 2\n## Inputs\n### personality\ntwenty_five_percent\n\n### hole_cards\n(Tc, 4s)\n\n### board\n()\n\n### street\nPreflop\n\n## Generated Outputs\n### reasoning\nAs a 25% player, we should be playing a relatively tight range of hands. With a weak hand like Tc, 4s, we should be cautious and not get involved in a big pot. Since we're in the preflop stage, we don't have much information about the board yet, so it's best to fold and conserve our chips for a stronger hand.\n\n### action\nfold\n\n## Feedback\nYou made the incorrect 'fold' action for this hand and board. The correct action is 'check'. Think about how you could have reasoned to make the correct decision with you hand and the board cards.\n\n\n\n# Example 3\n## Inputs\n### personality\ntwenty_five_percent\n\n### hole_cards\n(5c, 4h)\n\n### board\n()\n\n### street\nPreflop\n\n## Generated Outputs\n### reasoning\nAs a 25% player, I'm likely to play a wide range of hands. With a relatively weak hand of 5c and 4h, I should be cautious and consider folding to minimize losses. However, since it's preflop and there's no board to speak of, I'll choose to call to see the flop and assess the situation further.\n\n### action\ncall\n\n## Feedback\nYou made the incorrect 'call' action for this hand and board. The correct action is 'check'. Think about how you could have reasoned to make the correct decision with you hand and the board cards."
